Country,ISO_3,ISO_numeric,Region,Year,Population,Prevalence_100k_population,Prevalence_100k_population_low,Prevalence_100k_population_high,Prevalence,Prevalence_low,Prevalence_high,Prevalence_method,Mortality_100k_population,Mortality_100k_population_low,Mortality_100k_population_high,Deaths,Deaths_low,Deaths_high,HIV_mortality_100k_population,HIV_mortality_100k_population_low,HIV_mortality_100k_population_high,HIV_deaths,HIV_deaths_low,HIV_deaths_high,HIV_mortality_method,Incidence,Incidence_low,Incidence_high,Incidence_cases,Incidence_cases_low,Incidence_cases_high,Incidence_method,HIV_in_percent,HIV_in_percent_low,HIV_in_percent_high,HIV_incidence_100k_pupulation,HIV_incidence_100k_pupulation_low,HIV_incidence_100k_pupulation_high,HIV_incidence,HIV_incidence_low,HIV_incidence_high,Case_detection_rate,Case_detection_rate_low,Case_detection_rate_high
Turkmenistan,TKM,795,EUR,2009,4978962,200.0,93.0,347.0,10000.0,4600.0,17000.0,predicted,25.0,22.0,28.0,1200.0,1100.0,1400.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,116.0,97.0,137.0,5800.0,4800.0,6800.0,Mortality,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,55.0,46.0,66.0
Turkmenistan,TKM,795,EUR,2010,5041995,171.0,81.0,294.0,8600.0,4100.0,15000.0,predicted,25.0,22.0,28.0,1300.0,1100.0,1400.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,103.0,87.0,121.0,5200.0,4400.0,6100.0,Mortality,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,62.0,53.0,74.0
Turkmenistan,TKM,795,EUR,2011,5106668,146.0,69.0,250.0,7400.0,3500.0,13000.0,predicted,25.0,22.0,28.0,1300.0,1100.0,1500.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,92.0,75.0,110.0,4700.0,3800.0,5600.0,Mortality,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,58.0,49.0,71.0
Turkmenistan,TKM,795,EUR,2012,5172931,122.0,58.0,211.0,6300.0,3000.0,11000.0,predicted,25.0,22.0,28.0,1300.0,1100.0,1500.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,81.0,65.0,100.0,4200.0,3400.0,5100.0,Mortality,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,70.0,57.0,87.0
Turkmenistan,TKM,795,EUR,2013,5240072,103.0,47.0,180.0,5400.0,2500.0,9400.0,predicted,25.0,22.0,28.0,1300.0,1100.0,1500.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,72.0,59.0,87.0,3800.0,3100.0,4600.0,Mortality,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,80.0,67.0,99.0
Turks and Caicos Islands,TCA,796,AMR,1990,11550,0.0,101.81535294117647,321.0063666666667,0.0,46159.1489627451,93197.9111862745,predicted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,0.0,121.64781536012732,154.44417429367292,0.0,39019.72636490251,47254.24441504179,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,1991,12205,0.0,101.81535294117647,321.0063666666667,0.0,46159.1489627451,93197.9111862745,predicted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,0.0,121.64781536012732,154.44417429367292,0.0,39019.72636490251,47254.24441504179,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,1992,12970,11.0,3.3,23.0,1.4,0.43,3.0,predicted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,0.0,121.64781536012732,154.44417429367292,0.0,39019.72636490251,47254.24441504179,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,1993,13793,25.0,7.5,53.0,3.5,1.0,7.3,predicted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,0.0,121.64781536012732,154.44417429367292,0.0,39019.72636490251,47254.24441504179,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,1994,14597,37.0,11.0,79.0,5.4,1.6,11.0,predicted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,18.0,16.0,21.0,2.7,2.3,3.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,1995,15334,47.0,14.0,99.0,7.2,2.1,15.0,predicted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,36.0,32.0,41.0,5.6,4.9,6.3,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,1996,15967,66.0,25.0,128.0,11.0,4.0,20.0,predicted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,55.0,48.0,62.0,8.7,7.7,9.9,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,1997,16527,103.0,47.0,180.0,17.0,7.7,30.0,predicted,6.3,6.2,6.5,1.0,1.0,1.1,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,73.0,64.0,83.0,12.0,11.0,14.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,1998,17114,143.0,68.0,246.0,25.0,12.0,42.0,predicted,7.1,6.4,7.9,1.2,1.1,1.3,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,91.0,80.0,103.0,16.0,14.0,18.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,1999,17866,192.0,89.0,336.0,34.0,16.0,60.0,predicted,5.9,5.7,6.0,1.1,1.0,1.1,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,109.0,96.0,124.0,20.0,17.0,22.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Turks and Caicos Islands,TCA,796,AMR,2000,18876,87.0,39.0,154.0,16.0,7.4,29.0,predicted,6.1,5.7,6.6,1.2,1.1,1.2,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,63.0,55.0,72.0,12.0,10.0,14.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,2001,20186,49.0,15.0,104.0,9.9,3.0,21.0,predicted,6.1,5.4,6.8,1.2,1.1,1.4,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,17.0,15.0,19.0,3.5,3.0,3.9,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Turks and Caicos Islands,TCA,796,AMR,2002,21740,41.0,12.0,87.0,9.0,2.7,19.0,predicted,5.3,4.9,5.8,1.2,1.1,1.3,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,16.0,14.0,18.0,3.5,3.0,3.9,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Turks and Caicos Islands,TCA,796,AMR,2003,23412,34.0,12.0,69.0,8.0,2.7,16.0,predicted,4.8,4.5,5.1,1.1,1.1,1.2,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,29.0,26.0,33.0,6.9,6.0,7.8,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Turks and Caicos Islands,TCA,796,AMR,2004,25025,43.0,20.0,75.0,11.0,5.0,19.0,predicted,4.5,4.2,4.7,1.1,1.1,1.2,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,29.0,26.0,33.0,7.3,6.4,8.3,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,2005,26450,45.0,21.0,78.0,12.0,5.7,21.0,predicted,3.9,3.9,4.0,1.0,1.0,1.1,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,29.0,26.0,33.0,7.7,6.8,8.8,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,2006,27642,45.0,21.0,77.0,12.0,5.9,21.0,predicted,3.9,3.8,4.1,1.1,1.0,1.1,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,29.0,26.0,33.0,8.1,7.1,9.1,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Turks and Caicos Islands,TCA,796,AMR,2007,28638,41.0,19.0,71.0,12.0,5.5,20.0,predicted,4.3,3.8,4.7,1.2,1.1,1.4,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,27.0,24.0,31.0,7.8,6.9,8.9,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,2008,29481,37.0,17.0,65.0,11.0,5.1,19.0,predicted,3.6,3.5,3.7,1.1,1.0,1.1,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,26.0,23.0,29.0,7.6,6.6,8.6,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,2009,30247,33.0,15.0,58.0,10.0,4.5,18.0,predicted,3.5,3.4,3.7,1.1,1.0,1.1,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,24.0,21.0,27.0,7.3,6.4,8.2,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Turks and Caicos Islands,TCA,796,AMR,2010,30993,29.0,12.0,53.0,9.0,3.8,16.0,predicted,3.5,3.4,3.7,1.1,1.0,1.2,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,22.0,20.0,25.0,6.9,6.0,7.8,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Turks and Caicos Islands,TCA,796,AMR,2011,31726,55.0,26.0,95.0,18.0,8.2,30.0,predicted,3.5,3.4,3.7,1.1,1.1,1.2,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,33.0,29.0,37.0,10.0,9.1,12.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Turks and Caicos Islands,TCA,796,AMR,2012,32427,45.0,21.0,77.0,15.0,6.9,25.0,predicted,3.5,3.4,3.7,1.1,1.1,1.2,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,28.0,25.0,32.0,9.2,8.1,10.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Turks and Caicos Islands,TCA,796,AMR,2013,33098,20.0,6.1,43.0,6.7,2.0,14.0,predicted,3.5,3.4,3.7,1.2,1.1,1.2,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,6.9,6.1,7.9,2.3,2.0,2.6,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,87.0,77.0,99.0
Tuvalu,TUV,798,WPR,1990,9004,911.0,425.0,1577.0,82.0,38.0,140.0,predicted,108.0,38.0,223.0,9.7,3.4,20.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,536.0,347.0,766.0,48.0,31.0,69.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,48.0,33.0,74.0
Tuvalu,TUV,798,WPR,1991,9056,861.0,405.0,1484.0,78.0,37.0,130.0,predicted,100.0,24.0,243.0,9.0,2.1,22.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,515.0,280.0,819.0,47.0,25.0,74.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,64.0,40.0,120.0
Tuvalu,TUV,798,WPR,1992,9103,815.0,386.0,1401.0,74.0,35.0,130.0,predicted,92.0,21.0,231.0,8.4,1.9,21.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,494.0,262.0,798.0,45.0,24.0,73.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,67.0,41.0,130.0
Tuvalu,TUV,798,WPR,1993,9148,778.0,367.0,1340.0,71.0,34.0,120.0,predicted,87.0,20.0,217.0,8.0,1.8,20.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,475.0,258.0,756.0,43.0,24.0,69.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,64.0,40.0,120.0
Tuvalu,TUV,798,WPR,1994,9188,745.0,353.0,1281.0,68.0,32.0,120.0,predicted,83.0,28.0,177.0,7.7,2.5,16.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,456.0,301.0,641.0,42.0,28.0,59.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,45.0,32.0,69.0
Tuvalu,TUV,798,WPR,1995,9227,717.0,340.0,1233.0,66.0,31.0,110.0,predicted,80.0,13.0,234.0,7.4,1.2,22.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,437.0,181.0,805.0,40.0,17.0,74.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,89.0,48.0,220.0
Tuvalu,TUV,798,WPR,1996,9264,693.0,326.0,1195.0,64.0,30.0,110.0,predicted,79.0,16.0,207.0,7.3,1.5,19.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,420.0,207.0,706.0,39.0,19.0,65.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Tuvalu,TUV,798,WPR,1997,9298,679.0,321.0,1169.0,63.0,30.0,110.0,predicted,79.0,20.0,188.0,7.4,1.9,17.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,403.0,229.0,626.0,37.0,21.0,58.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Tuvalu,TUV,798,WPR,1998,9334,662.0,308.0,1147.0,62.0,29.0,110.0,predicted,79.0,26.0,166.0,7.4,2.5,15.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,387.0,245.0,561.0,36.0,23.0,52.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,50.0,34.0,79.0
Tuvalu,TUV,798,WPR,1999,9374,642.0,298.0,1115.0,60.0,28.0,100.0,predicted,78.0,33.0,145.0,7.3,3.1,14.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,372.0,259.0,505.0,35.0,24.0,47.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,40.0,30.0,58.0
Tuvalu,TUV,798,WPR,2000,9419,623.0,288.0,1084.0,59.0,27.0,100.0,predicted,76.0,28.0,152.0,7.2,2.7,14.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,357.0,231.0,510.0,34.0,22.0,48.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,48.0,33.0,74.0
Tuvalu,TUV,798,WPR,2001,9471,601.0,277.0,1048.0,57.0,26.0,99.0,predicted,74.0,27.0,150.0,7.0,2.6,14.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,343.0,218.0,495.0,32.0,21.0,47.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,49.0,34.0,78.0
Tuvalu,TUV,798,WPR,2002,9530,574.0,264.0,1002.0,55.0,25.0,95.0,predicted,70.0,30.0,132.0,6.7,2.9,13.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,329.0,226.0,451.0,31.0,22.0,43.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,41.0,30.0,60.0
Tuvalu,TUV,798,WPR,2003,9590,539.0,251.0,934.0,52.0,24.0,90.0,predicted,65.0,9.5,190.0,6.2,0.91,18.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,316.0,116.0,613.0,30.0,11.0,59.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,100.0,53.0,280.0
Tuvalu,TUV,798,WPR,2004,9646,510.0,240.0,880.0,49.0,23.0,85.0,predicted,60.0,14.0,144.0,5.7,1.4,14.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,303.0,164.0,484.0,29.0,16.0,47.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,68.21785056733034,61.959409120102755,75.85449154356668
Tuvalu,TUV,798,WPR,2005,9694,485.0,229.0,836.0,47.0,22.0,81.0,predicted,56.0,21.0,112.0,5.4,2.0,11.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,291.0,198.0,402.0,28.0,19.0,39.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,43.0,31.0,63.0
Tuvalu,TUV,798,WPR,2006,9732,463.0,218.0,797.0,45.0,21.0,78.0,predicted,53.0,24.0,95.0,5.1,2.4,9.3,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,279.0,208.0,361.0,27.0,20.0,35.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,33.0,26.0,44.0
Tuvalu,TUV,798,WPR,2007,9764,346.0,163.0,596.0,34.0,16.0,58.0,predicted,33.0,16.0,58.0,3.2,1.5,5.7,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,230.0,187.0,278.0,23.0,18.0,27.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,80.0,66.0,98.0
Tuvalu,TUV,798,WPR,2008,9788,314.0,145.0,547.0,31.0,14.0,54.0,predicted,28.0,12.0,52.0,2.8,1.2,5.1,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,217.0,177.0,262.0,21.0,17.0,26.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,80.0,66.0,98.0
Tuvalu,TUV,798,WPR,2009,9808,347.0,163.0,599.0,34.0,16.0,59.0,predicted,34.0,16.0,59.0,3.3,1.6,5.8,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,229.0,187.0,276.0,23.0,18.0,27.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,80.0,66.0,98.0
Tuvalu,TUV,798,WPR,2010,9827,219.0,84.0,416.0,21.0,8.3,41.0,predicted,12.0,3.2,28.0,1.2,0.31,2.7,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,178.0,145.0,215.0,18.0,14.0,21.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,80.0,66.0,98.0
Tuvalu,TUV,798,WPR,2011,9844,181.0,54.0,383.0,18.0,5.3,38.0,predicted,7.7,2.3,16.0,0.76,0.23,1.6,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,152.0,124.0,184.0,15.0,12.0,18.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,80.0,66.0,98.0
Tuvalu,TUV,798,WPR,2012,9860,366.0,172.0,631.0,36.0,17.0,62.0,predicted,36.0,18.0,63.0,3.6,1.8,6.2,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,241.0,196.0,290.0,24.0,19.0,29.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,80.0,66.0,98.0
Tuvalu,TUV,798,WPR,2013,9876,327.0,151.0,569.0,32.0,15.0,56.0,predicted,29.0,12.0,53.0,2.8,1.2,5.3,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,Indirect,228.0,185.0,275.0,23.0,18.0,27.0,High income,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,80.0,66.0,98.0
Uganda,UGA,800,AFR,1990,17534839,608.0,266.0,1088.0,110000.0,47000.0,190000.0,predicted,87.0,34.0,131.0,15000.0,6000.0,23000.0,262.0,160.0,389.0,46000.0,28000.0,68000.0,Indirect,625.0,459.0,867.0,110000.0,81000.0,150000.0,High income,64.0,28.0,92.0,388.0,252.0,576.0,68000.0,44000.0,100000.0,13.0,9.7,18.0
Uganda,UGA,800,AFR,1991,18156095,552.0,268.0,937.0,100000.0,49000.0,170000.0,predicted,77.0,51.0,109.0,14000.0,9300.0,20000.0,264.0,187.0,354.0,48000.0,34000.0,64000.0,Indirect,609.0,480.0,799.0,110000.0,87000.0,150000.0,High income,66.0,40.0,88.0,396.0,309.0,523.0,72000.0,56000.0,95000.0,17.0,13.0,22.0
